X,Y,FID,id,modified,language,rights,rightsHolder,bibliographicCitation,institutionCode,collectionCode,basisOfRecord,catalogNumber,occurrenceRemarks,individualID,individualCount,sex,occurrenceStatus,eventDate,year,waterBody,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,georeferenceRemarks,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
16865348.1331,-2472214.1336,357,624,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 112),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 112,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.6722,151.504,WGS84,10000,POINT (151.504 -21.6722),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19578649.4017,-5449408.3687,358,822,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 36),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 36,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.8963,-175.878,WGS84,10000,POINT (-175.878 -43.8963),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19594568.0889,-5472795.8626,359,823,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 37),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 37,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-44.0475,-176.021,WGS84,10000,POINT (-176.021 -44.0475),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19591228.5042,-5468940.2517,360,824,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 38),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 38,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-44.0226,-175.991,WGS84,10000,POINT (-175.991 -44.0226),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16857444.4493,-2495828.3576,361,625,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 113),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 113,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.8692,151.433,WGS84,10000,POINT (151.433 -21.8692),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19610486.7761,-5471758.2497,362,825,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 39),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 39,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-44.0408,-176.164,WGS84,10000,POINT (-176.164 -44.0408),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19659022.0741,-5462100.1418,363,826,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 40),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 40,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.9784,-176.6,WGS84,10000,POINT (-176.6 -43.9784),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16808575.1928,-2494640.8777,364,626,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 114),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 114,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.8593,150.994,WGS84,10000,POINT (150.994 -21.8593),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19674940.7613,-5458944.8854,365,827,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 41),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 41,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.958,-176.743,WGS84,10000,POINT (-176.743 -43.958),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16783750.9464,-2482962.3767,366,627,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 115),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 115,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.7619,150.771,WGS84,10000,POINT (150.771 -21.7619),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19644550.5403,-5479411.4681,367,828,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 42),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 42,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-44.0902,-176.47,WGS84,10000,POINT (-176.47 -44.0902),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16769279.4126,-2477413.673,368,628,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 116),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 116,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.7156,150.641,WGS84,10000,POINT (150.641 -21.7156),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16733879.8145,-2481991.5241,369,629,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 117),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 117,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.7538,150.323,WGS84,10000,POINT (150.323 -21.7538),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19743513.5676,-5459192.3173,370,829,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 43),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 43,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.9596,-177.359,WGS84,10000,POINT (-177.359 -43.9596),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16730094.9518,-2476958.3512,371,630,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 118),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 118,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.7118,150.289,WGS84,10000,POINT (150.289 -21.7118),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16712395.1528,-2460036.0827,372,631,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 119),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 119,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.5705,150.13,WGS84,10000,POINT (150.13 -21.5705),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19715461.0559,-5354535.3709,373,830,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 44),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 44,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.279,-177.107,WGS84,10000,POINT (-177.107 -43.279),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19720804.3915,-5359521.4534,374,831,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 45),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 45,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.3116,-177.155,WGS84,10000,POINT (-177.155 -43.3116),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16700817.9258,-2442329.093,375,632,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 120),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 120,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.4225,150.026,WGS84,10000,POINT (150.026 -21.4225),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16684899.2386,-2416208.1574,376,633,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 121),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 121,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.2039,149.883,WGS84,10000,POINT (149.883 -21.2039),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19750638.015,-5363392.864,377,832,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 46),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 46,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.3369,-177.423,WGS84,10000,POINT (-177.423 -43.3369),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16656846.7269,-2396446.0401,378,634,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 122),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 122,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.0383,149.631,WGS84,10000,POINT (149.631 -21.0383),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19761881.2836,-5376625.9832,379,833,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 47),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 47,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.4233,-177.524,WGS84,10000,POINT (-177.524 -43.4233),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16689574.6572,-2392629.8115,380,635,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 123),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 123,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.0063,149.925,WGS84,10000,POINT (149.925 -21.0063),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16759371.9779,-2432119.8523,381,636,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 124),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 124,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.3371,150.552,WGS84,10000,POINT (150.552 -21.3371),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19699431.0493,-5417316.5229,382,834,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 48),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 48,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.6882,-176.963,WGS84,10000,POINT (-176.963 -43.6882),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19634309.1471,-5449840.93,383,835,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 49),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 49,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.8991,-176.378,WGS84,10000,POINT (-176.378 -43.8991),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19624624.3514,-5473957.5087,384,836,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 50),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 50,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-44.055,-176.291,WGS84,10000,POINT (-176.291 -44.055),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19664699.3681,-5462920.0672,385,837,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 51),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 51,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.9837,-176.651,WGS84,10000,POINT (-176.651 -43.9837),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16821710.8928,-2491990.3359,386,637,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 125),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 125,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-21.8372,151.112,WGS84,10000,POINT (151.112 -21.8372),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19667371.0359,-5441625.7402,387,838,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 52),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 52,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.8459,-176.675,WGS84,10000,POINT (-176.675 -43.8459),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16878372.5136,-2589867.1999,388,638,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 126),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 126,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-22.651,151.621,WGS84,10000,POINT (151.621 -22.651),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
17009618.1932,-2681992.4778,389,639,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 127),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 127,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-23.4126,152.8,WGS84,10000,POINT (152.8 -23.4126),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19665033.3266,-5435623.4051,390,839,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 53),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 53,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.807,-176.654,WGS84,10000,POINT (-176.654 -43.807),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19689189.6561,-5373178.0418,391,840,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 54),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 54,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.4008,-176.871,WGS84,10000,POINT (-176.871 -43.4008),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
17007948.4009,-2710464.292,392,640,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 128),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 128,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-23.6471,152.785,WGS84,10000,POINT (152.785 -23.6471),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16981899.64,-2653558.9671,393,641,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 129),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 129,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-23.178,152.551,WGS84,10000,POINT (152.551 -23.178),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19661248.4639,-5388281.848,394,841,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 55),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 55,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.4993,-176.62,WGS84,10000,POINT (-176.62 -43.4993),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
16913883.4311,-2648970.1783,395,642,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 130),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 130,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-23.1401,151.94,WGS84,10000,POINT (151.94 -23.1401),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19675608.6782,-5363821.4197,396,842,2014/02/11 11:00:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 56),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 56,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.3397,-176.749,WGS84,10000,POINT (-176.749 -43.3397),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
