X,Y,FID,id,modified,language,rights,rightsHolder,bibliographicCitation,institutionCode,collectionCode,basisOfRecord,catalogNumber,occurrenceRemarks,individualID,individualCount,sex,occurrenceStatus,eventDate,year,waterBody,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,footprintWKT,georeferenceRemarks,scientificNameID,scientificName,kingdom,phylum,class,order_,family,genus,subgenus,specificEpithet,infraspecificEpithet,scientificNameAuthorship
-19651229.71,-3873635.376,543,775,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 107),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 107,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-32.8366,-176.53,WGS84,10000,POINT (-176.53 -32.8366),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19641990.19,-3867092.267,544,776,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 108),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 108,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-32.7872,-176.447,WGS84,10000,POINT (-176.447 -32.7872),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19623399.84,-3858726.62,545,777,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 109),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 109,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-32.724,-176.28,WGS84,10000,POINT (-176.28 -32.724),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19596571.84,-3846731.212,546,778,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 110),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 110,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-32.6333,-176.039,WGS84,10000,POINT (-176.039 -32.6333),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19572638.15,-3826352.364,547,779,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 111),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 111,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-32.479,-175.824,WGS84,10000,POINT (-175.824 -32.479),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19544474.32,-3823080.219,548,780,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 112),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 112,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-32.4542,-175.571,WGS84,10000,POINT (-175.571 -32.4542),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19544363,-3827632.44,549,781,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 113),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 113,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-32.4887,-175.57,WGS84,10000,POINT (-175.57 -32.4887),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19552934.6,-3852482.727,550,782,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 114),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 114,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-32.6768,-175.647,WGS84,10000,POINT (-175.647 -32.6768),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19555160.99,-3779125.395,551,783,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 115),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 115,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-32.1204,-175.667,WGS84,10000,POINT (-175.667 -32.1204),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19556274.18,-3610133.599,552,784,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 116),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 116,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-30.8257,-175.677,WGS84,10000,POINT (-175.677 -30.8257),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19615718.79,-3827975.577,553,785,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 117),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 117,Immature female 300 cm (TL),Shark 64037,1,female,present,,,Pacific Ocean,-32.4913,-176.211,WGS84,10000,POINT (-176.211 -32.4913),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19695089.59,-3723210.057,554,786,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64037 - 118),NIWA,MBIS White shark tagging,Occurrence,Shark 64037 - 118,Immature female 300 cm (TL),Shark 64037,1,female,present,2009/1/11,2009,Pacific Ocean,-31.694,-176.924,WGS84,10000,POINT (-176.924 -31.694),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19591339.82,-5501353.049,555,787,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 1),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 1,Mature male 400 cm (TL),Shark 78468,1,male,present,2008/4/15,2008,Pacific Ocean,-44.2316,-175.992,WGS84,10000,POINT (-175.992 -44.2316),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19630301.65,-5531043.95,556,788,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 2),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 2,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-44.4224,-176.342,WGS84,10000,POINT (-176.342 -44.4224),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19668595.55,-5525434.493,557,789,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 3),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 3,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-44.3864,-176.686,WGS84,10000,POINT (-176.686 -44.3864),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19606034,-5513028.04,558,790,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 4),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 4,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-44.3067,-176.124,WGS84,10000,POINT (-176.124 -44.3067),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19594234.13,-5510897.135,559,791,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 5),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 5,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-44.293,-176.018,WGS84,10000,POINT (-176.018 -44.293),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19588334.2,-5582265.269,560,792,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 6),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 6,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-44.7501,-175.965,WGS84,10000,POINT (-175.965 -44.7501),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19584994.61,-5468135.268,561,793,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 7),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 7,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-44.0174,-175.935,WGS84,10000,POINT (-175.935 -44.0174),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19593343.57,-5437922.038,562,794,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 8),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 8,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.8219,-176.01,WGS84,10000,POINT (-176.01 -43.8219),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19660803.19,-5447740.108,563,795,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 9),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 9,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.8855,-176.616,WGS84,10000,POINT (-176.616 -43.8855),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19659022.07,-5476358.71,564,796,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 10),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 10,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-44.0705,-176.6,WGS84,10000,POINT (-176.6 -44.0705),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19598464.27,-5463074.778,565,797,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 11),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 11,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.9847,-176.056,WGS84,10000,POINT (-176.056 -43.9847),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19569187.25,-5464173.302,566,798,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 12),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 12,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-43.9918,-175.793,WGS84,10000,POINT (-175.793 -43.9918),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19578649.4,-5469218.916,567,799,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 13),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 13,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-44.0244,-175.878,WGS84,10000,POINT (-175.878 -44.0244),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
-19628297.89,-5466695.763,568,800,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 78468 - 14),NIWA,MBIS White shark tagging,Occurrence,Shark 78468 - 14,Mature male 400 cm (TL),Shark 78468,1,male,present,,2008,Pacific Ocean,-44.0081,-176.324,WGS84,10000,POINT (-176.324 -44.0081),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18678520,-5602335.488,569,553,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 41),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 41,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-44.878,167.792,WGS84,10000,POINT (167.792 -44.878),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18790173.45,-5650677.328,570,554,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 42),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 42,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-45.1849,168.795,WGS84,10000,POINT (168.795 -45.1849),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18832808.81,-5551469.727,571,555,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 43),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 43,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-44.5533,169.178,WGS84,10000,POINT (169.178 -44.5533),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18898932.59,-5502860.166,572,556,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 44),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 44,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-44.2413,169.772,WGS84,10000,POINT (169.772 -44.2413),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18805201.58,-5511425.927,573,557,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 45),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 45,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-44.2964,168.93,WGS84,10000,POINT (168.93 -44.2964),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18776926.43,-5529158.164,574,558,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 46),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 46,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-44.4103,168.676,WGS84,10000,POINT (168.676 -44.4103),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18637220.47,-5526540.529,575,559,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 47),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 47,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-44.3935,167.421,WGS84,10000,POINT (167.421 -44.3935),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18632099.77,-5580494.197,576,560,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 48),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 48,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-44.7388,167.375,WGS84,10000,POINT (167.375 -44.7388),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18567645.79,-5624072.205,577,561,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 49),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 49,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-45.0162,166.796,WGS84,10000,POINT (166.796 -45.0162),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18555178,-5682431.969,578,562,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 50),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 50,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-45.3856,166.684,WGS84,10000,POINT (166.684 -45.3856),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18665272.98,-5785350.453,579,563,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 51),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 51,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-46.0312,167.673,WGS84,10000,POINT (167.673 -46.0312),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18615290.53,-5728276.444,580,564,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 52),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 52,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-45.6741,167.224,WGS84,10000,POINT (167.224 -45.6741),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18622414.98,-5746967.742,581,565,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 53),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 53,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-45.7913,167.288,WGS84,10000,POINT (167.288 -45.7913),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
18608166.08,-5736166.022,582,566,2014/2/11 11:00,en,Creative Commons Attribution 3.0 New Zealand Licence,NIWA,Carcharodon carcharias (Shark 64036 - 54),NIWA,MBIS White shark tagging,Occurrence,Shark 64036 - 54,Immature female 440 cm (TL),Shark 64036,1,female,present,,2007,Pacific Ocean,-45.7236,167.16,WGS84,10000,POINT (167.16 -45.7236),Daily positions were estimated from ambient light data stored on WC PAT4 and Mk10 tags using WC-GPE: Global Position Estimator Program Suite software,urn:lsid:marinespecies.org:taxname:105838,Carcharodon carcharias,Animalia,Chordata,Elasmobranchii,Lamniformes,Lamnidae,Carcharodon,,carcharias,,"(Linnaeus, 1758)"
